"","year_month","country_name","volume_sum","value_sum","refusal_count","USDA_dummy","year","month","USDAxVolume"
"3360",Jun 2017,"COLOMBIA",NA,NA,6,1,2017,6,NA
"3361",Jun 2017,"COSTA RICA",NA,NA,2,1,2017,6,NA
"3362",Jun 2017,"CÔTE D’IVOIRE",NA,NA,16,1,2017,6,NA
"3363",Jun 2017,"CROATIA",NA,NA,1,1,2017,6,NA
"3364",Jun 2017,"CYPRUS",NA,NA,1,1,2017,6,NA
"3365",Jun 2017,"CZECHIA",NA,NA,1,1,2017,6,NA
"3366",Jun 2017,"DENMARK",NA,NA,50,1,2017,6,NA
"3367",Jun 2017,"DOMINICAN REPUBLIC",NA,NA,19,1,2017,6,NA
"3368",Jun 2017,"ECUADOR",NA,NA,8,1,2017,6,NA
"3369",Jun 2017,"EGYPT",NA,NA,1,1,2017,6,NA
"3370",Jun 2017,"EL SALVADOR",NA,NA,5,1,2017,6,NA
"3371",Jun 2017,"FINLAND",NA,NA,1,1,2017,6,NA
"3372",Jun 2017,"FRANCE",NA,NA,13,1,2017,6,NA
"3373",Jun 2017,"GERMANY",NA,NA,55,1,2017,6,NA
"3374",Jun 2017,"GHANA",NA,NA,1,1,2017,6,NA
"3375",Jun 2017,"GUATEMALA",NA,NA,6,1,2017,6,NA
"3376",Jun 2017,"HONDURAS",NA,NA,5,1,2017,6,NA
"3377",Jun 2017,"HONG KONG SAR CHINA",NA,NA,20,1,2017,6,NA
"3378",Jun 2017,"HUNGARY",NA,NA,9,1,2017,6,NA
"3379",Jun 2017,"IRAN",NA,NA,2,1,2017,6,NA
"3380",Jun 2017,"IRELAND",NA,NA,24,1,2017,6,NA
"3381",Jun 2017,"ISRAEL",NA,NA,7,1,2017,6,NA
"3382",Jun 2017,"ITALY",NA,NA,96,1,2017,6,NA
"3383",Jun 2017,"JAMAICA",NA,NA,8,1,2017,6,NA
"3384",Jun 2017,"JAPAN",NA,NA,24,1,2017,6,NA
"3385",Jun 2017,"KUWAIT",NA,NA,1,1,2017,6,NA
"3386",Jun 2017,"LEBANON",NA,NA,4,1,2017,6,NA
"3387",Jun 2017,"LIBERIA",NA,NA,4,1,2017,6,NA
"3388",Jun 2017,"MALAYSIA",NA,NA,15,1,2017,6,NA
"3389",Jun 2017,"MAURITIUS",NA,NA,1,1,2017,6,NA
"3390",Jun 2017,"MEXICO",NA,NA,234,1,2017,6,NA
"3391",Jun 2017,"MOROCCO",NA,NA,6,1,2017,6,NA
"3392",Jun 2017,"MYANMAR (BURMA)",NA,NA,6,1,2017,6,NA
"3393",Jun 2017,"NETHERLANDS",NA,NA,57,1,2017,6,NA
"3394",Jun 2017,"NEW ZEALAND",NA,NA,507,1,2017,6,NA
"3395",Jun 2017,"NICARAGUA",NA,NA,4,1,2017,6,NA
"3396",Jun 2017,"NIGERIA",NA,NA,1,1,2017,6,NA
"3397",Jun 2017,"NORWAY",NA,NA,1,1,2017,6,NA
"3398",Jun 2017,"PAKISTAN",NA,NA,14,1,2017,6,NA
"3399",Jun 2017,"PHILIPPINES",NA,NA,9,1,2017,6,NA
"3400",Jun 2017,"POLAND",NA,NA,49,1,2017,6,NA
"3401",Jun 2017,"ROMANIA",NA,NA,1,1,2017,6,NA
"3402",Jun 2017,"RUSSIA",NA,NA,7,1,2017,6,NA
"3403",Jun 2017,"SINGAPORE",NA,NA,5,1,2017,6,NA
"3404",Jun 2017,"SOUTH AFRICA",NA,NA,3,1,2017,6,NA
"3405",Jun 2017,"SOUTH KOREA",NA,NA,69,1,2017,6,NA
"3406",Jun 2017,"SPAIN",NA,NA,38,1,2017,6,NA
"3407",Jun 2017,"SRI LANKA",NA,NA,2,1,2017,6,NA
"3408",Jun 2017,"SWEDEN",NA,NA,2,1,2017,6,NA
"3409",Jun 2017,"SWITZERLAND",NA,NA,3,1,2017,6,NA
"3410",Jun 2017,"SYRIA",NA,NA,1,1,2017,6,NA
"3411",Jun 2017,"TAIWAN",NA,NA,12,1,2017,6,NA
"3412",Jun 2017,"THAILAND",NA,NA,20,1,2017,6,NA
"3413",Jun 2017,"TOGO",NA,NA,1,1,2017,6,NA
"3414",Jun 2017,"TRINIDAD & TOBAGO",NA,NA,1,1,2017,6,NA
"3415",Jun 2017,"TURKEY",NA,NA,10,1,2017,6,NA
"3416",Jun 2017,"UKRAINE",NA,NA,9,1,2017,6,NA
"3417",Jun 2017,"UNITED ARAB EMIRATES",NA,NA,3,1,2017,6,NA
"3418",Jun 2017,"UNITED KINGDOM",NA,NA,45,1,2017,6,NA
"3419",Jun 2017,"UNITED STATES",NA,NA,39,1,2017,6,NA
"3420",Jun 2017,"URUGUAY",NA,NA,59,1,2017,6,NA
"3421",Jun 2017,"UZBEKISTAN",NA,NA,1,1,2017,6,NA
"3422",Jun 2017,"VANUATU",NA,NA,1,1,2017,6,NA
"3423",Jun 2017,"VENEZUELA",NA,NA,16,1,2017,6,NA
"3424",Jun 2017,NA,NA,NA,1,1,2017,6,NA
"3425",Jul 2017,"ALBANIA",NA,NA,1,1,2017,7,NA
"3426",Jul 2017,"ARGENTINA",NA,NA,10,1,2017,7,NA
"3427",Jul 2017,"AUSTRALIA",NA,NA,725,1,2017,7,NA
"3428",Jul 2017,"AUSTRIA",NA,NA,2,1,2017,7,NA
"3429",Jul 2017,"AZERBAIJAN",NA,NA,1,1,2017,7,NA
"3430",Jul 2017,"BAHAMAS",NA,NA,26,1,2017,7,NA
"3431",Jul 2017,"BELGIUM",NA,NA,12,1,2017,7,NA
"3432",Jul 2017,"BRAZIL",NA,NA,72,1,2017,7,NA
"3433",Jul 2017,"BRUNEI",NA,NA,1,1,2017,7,NA
"3434",Jul 2017,"BULGARIA",NA,NA,1,1,2017,7,NA
"3435",Jul 2017,"CAMEROON",NA,NA,1,1,2017,7,NA
"3436",Jul 2017,"CANADA",NA,NA,132,1,2017,7,NA
"3437",Jul 2017,"CHILE",NA,NA,15,1,2017,7,NA
"3438",Jul 2017,"COLOMBIA",NA,NA,3,1,2017,7,NA
"3439",Jul 2017,"COSTA RICA",NA,NA,28,1,2017,7,NA
"3440",Jul 2017,"CÔTE D’IVOIRE",NA,NA,12,1,2017,7,NA
"3441",Jul 2017,"CROATIA",NA,NA,2,1,2017,7,NA
"3442",Jul 2017,"DENMARK",NA,NA,43,1,2017,7,NA
"3443",Jul 2017,"DOMINICAN REPUBLIC",NA,NA,4,1,2017,7,NA
"3444",Jul 2017,"ECUADOR",NA,NA,1,1,2017,7,NA
"3445",Jul 2017,"EGYPT",NA,NA,1,1,2017,7,NA
"3446",Jul 2017,"FINLAND",NA,NA,1,1,2017,7,NA
"3447",Jul 2017,"FRANCE",NA,NA,34,1,2017,7,NA
"3448",Jul 2017,"GERMANY",NA,NA,23,1,2017,7,NA
"3449",Jul 2017,"GHANA",NA,NA,2,1,2017,7,NA
"3450",Jul 2017,"GREECE",NA,NA,1,1,2017,7,NA
"3451",Jul 2017,"GRENADA",NA,NA,6,1,2017,7,NA
"3452",Jul 2017,"GUATEMALA",NA,NA,14,1,2017,7,NA
"3453",Jul 2017,"HONDURAS",NA,NA,1,1,2017,7,NA
"3454",Jul 2017,"HONG KONG SAR CHINA",NA,NA,15,1,2017,7,NA
"3455",Jul 2017,"HUNGARY",NA,NA,5,1,2017,7,NA
"3456",Jul 2017,"INDIA",NA,NA,173,1,2017,7,NA
"3457",Jul 2017,"IRELAND",NA,NA,6,1,2017,7,NA
"3458",Jul 2017,"ISRAEL",NA,NA,6,1,2017,7,NA
"3459",Jul 2017,"ITALY",NA,NA,28,1,2017,7,NA
"3460",Jul 2017,"JAMAICA",NA,NA,4,1,2017,7,NA
"3461",Jul 2017,"JAPAN",NA,NA,25,1,2017,7,NA
"3462",Jul 2017,"LATVIA",NA,NA,3,1,2017,7,NA
"3463",Jul 2017,"LEBANON",NA,NA,1,1,2017,7,NA
"3464",Jul 2017,"LIBERIA",NA,NA,2,1,2017,7,NA
"3465",Jul 2017,"LITHUANIA",NA,NA,5,1,2017,7,NA
"3466",Jul 2017,"LUXEMBOURG",NA,NA,5,1,2017,7,NA
"3467",Jul 2017,"MADAGASCAR",NA,NA,1,1,2017,7,NA
"3468",Jul 2017,"MALAYSIA",NA,NA,6,1,2017,7,NA
"3469",Jul 2017,"MEXICO",NA,NA,226,1,2017,7,NA
"3470",Jul 2017,"MOROCCO",NA,NA,2,1,2017,7,NA
"3471",Jul 2017,"MYANMAR (BURMA)",NA,NA,57,1,2017,7,NA
"3472",Jul 2017,"NETHERLANDS",NA,NA,27,1,2017,7,NA
"3473",Jul 2017,"NEW ZEALAND",NA,NA,524,1,2017,7,NA
"3474",Jul 2017,"NICARAGUA",NA,NA,6,1,2017,7,NA
"3475",Jul 2017,"NIGERIA",NA,NA,4,1,2017,7,NA
"3476",Jul 2017,"PAKISTAN",NA,NA,25,1,2017,7,NA
"3477",Jul 2017,"PERU",NA,NA,10,1,2017,7,NA
"3478",Jul 2017,"PHILIPPINES",NA,NA,10,1,2017,7,NA
"3479",Jul 2017,"POLAND",NA,NA,54,1,2017,7,NA
"3480",Jul 2017,"PORTUGAL",NA,NA,9,1,2017,7,NA
"3481",Jul 2017,"RUSSIA",NA,NA,20,1,2017,7,NA
"3482",Jul 2017,"RWANDA",NA,NA,1,1,2017,7,NA
"3483",Jul 2017,"SAUDI ARABIA",NA,NA,1,1,2017,7,NA
"3484",Jul 2017,"SENEGAL",NA,NA,1,1,2017,7,NA
"3485",Jul 2017,"SINGAPORE",NA,NA,3,1,2017,7,NA
"3486",Jul 2017,"SLOVAKIA",NA,NA,2,1,2017,7,NA
"3487",Jul 2017,"SOUTH AFRICA",NA,NA,5,1,2017,7,NA
"3488",Jul 2017,"SOUTH KOREA",NA,NA,35,1,2017,7,NA
"3489",Jul 2017,"SPAIN",NA,NA,66,1,2017,7,NA
"3490",Jul 2017,"SRI LANKA",NA,NA,10,1,2017,7,NA
"3491",Jul 2017,"SURINAME",NA,NA,4,1,2017,7,NA
"3492",Jul 2017,"SWITZERLAND",NA,NA,16,1,2017,7,NA
"3493",Jul 2017,"TAIWAN",NA,NA,8,1,2017,7,NA
"3494",Jul 2017,"TRINIDAD & TOBAGO",NA,NA,1,1,2017,7,NA
"3495",Jul 2017,"TURKEY",NA,NA,9,1,2017,7,NA
"3496",Jul 2017,"UKRAINE",NA,NA,2,1,2017,7,NA
"3497",Jul 2017,"UNITED ARAB EMIRATES",NA,NA,3,1,2017,7,NA
"3498",Jul 2017,"UNITED KINGDOM",NA,NA,38,1,2017,7,NA
"3499",Jul 2017,"UNITED STATES",NA,NA,28,1,2017,7,NA
"3500",Jul 2017,"URUGUAY",NA,NA,62,1,2017,7,NA
"3501",Jul 2017,NA,NA,NA,4,1,2017,7,NA
"3502",Aug 2017,"ALBANIA",NA,NA,1,1,2017,8,NA
"3503",Aug 2017,"ALGERIA",NA,NA,1,1,2017,8,NA
"3504",Aug 2017,"ARGENTINA",NA,NA,3,1,2017,8,NA
"3505",Aug 2017,"AUSTRALIA",NA,NA,805,1,2017,8,NA
"3506",Aug 2017,"AUSTRIA",NA,NA,1,1,2017,8,NA
"3507",Aug 2017,"BAHAMAS",NA,NA,21,1,2017,8,NA
"3508",Aug 2017,"BANGLADESH",NA,NA,34,1,2017,8,NA
"3509",Aug 2017,"BELGIUM",NA,NA,17,1,2017,8,NA
"3510",Aug 2017,"BRAZIL",NA,NA,38,1,2017,8,NA
"3511",Aug 2017,"BULGARIA",NA,NA,1,1,2017,8,NA
"3512",Aug 2017,"CANADA",NA,NA,163,1,2017,8,NA
"3513",Aug 2017,"CHILE",NA,NA,27,1,2017,8,NA
"3514",Aug 2017,"COLOMBIA",NA,NA,13,1,2017,8,NA
"3515",Aug 2017,"COSTA RICA",NA,NA,2,1,2017,8,NA
"3516",Aug 2017,"CÔTE D’IVOIRE",NA,NA,6,1,2017,8,NA
"3517",Aug 2017,"CYPRUS",NA,NA,4,1,2017,8,NA
"3518",Aug 2017,"DENMARK",NA,NA,58,1,2017,8,NA
"3519",Aug 2017,"DOMINICAN REPUBLIC",NA,NA,5,1,2017,8,NA
"3520",Aug 2017,"ECUADOR",NA,NA,5,1,2017,8,NA
"3521",Aug 2017,"EGYPT",NA,NA,3,1,2017,8,NA
"3522",Aug 2017,"ETHIOPIA",NA,NA,5,1,2017,8,NA
"3523",Aug 2017,"FIJI",NA,NA,1,1,2017,8,NA
"3524",Aug 2017,"FRANCE",NA,NA,56,1,2017,8,NA
"3525",Aug 2017,"GAMBIA",NA,NA,1,1,2017,8,NA
"3526",Aug 2017,"GERMANY",NA,NA,45,1,2017,8,NA
"3527",Aug 2017,"GHANA",NA,NA,10,1,2017,8,NA
"3528",Aug 2017,"GREECE",NA,NA,1,1,2017,8,NA
"3529",Aug 2017,"GUATEMALA",NA,NA,22,1,2017,8,NA
"3530",Aug 2017,"HAITI",NA,NA,1,1,2017,8,NA
"3531",Aug 2017,"HONDURAS",NA,NA,5,1,2017,8,NA
"3532",Aug 2017,"HONG KONG SAR CHINA",NA,NA,9,1,2017,8,NA
"3533",Aug 2017,"HUNGARY",NA,NA,1,1,2017,8,NA
"3534",Aug 2017,"ICELAND",NA,NA,5,1,2017,8,NA
"3535",Aug 2017,"INDIA",NA,NA,165,1,2017,8,NA
"3536",Aug 2017,"IRAN",NA,NA,4,1,2017,8,NA
"3537",Aug 2017,"IRELAND",NA,NA,5,1,2017,8,NA
"3538",Aug 2017,"ISRAEL",NA,NA,15,1,2017,8,NA
"3539",Aug 2017,"ITALY",NA,NA,43,1,2017,8,NA
"3540",Aug 2017,"JAMAICA",NA,NA,3,1,2017,8,NA
"3541",Aug 2017,"JAPAN",NA,NA,24,1,2017,8,NA
"3542",Aug 2017,"JORDAN",NA,NA,4,1,2017,8,NA
"3543",Aug 2017,"KENYA",NA,NA,2,1,2017,8,NA
"3544",Aug 2017,"KUWAIT",NA,NA,1,1,2017,8,NA
"3545",Aug 2017,"LEBANON",NA,NA,12,1,2017,8,NA
"3546",Aug 2017,"LITHUANIA",NA,NA,5,1,2017,8,NA
"3547",Aug 2017,"MALAYSIA",NA,NA,8,1,2017,8,NA
"3548",Aug 2017,"MALTA",NA,NA,1,1,2017,8,NA
"3549",Aug 2017,"MEXICO",NA,NA,207,1,2017,8,NA
"3550",Aug 2017,"MYANMAR (BURMA)",NA,NA,94,1,2017,8,NA
"3551",Aug 2017,"NETHERLANDS",NA,NA,50,1,2017,8,NA
"3552",Aug 2017,"NEW ZEALAND",NA,NA,371,1,2017,8,NA
"3553",Aug 2017,"NICARAGUA",NA,NA,8,1,2017,8,NA
"3554",Aug 2017,"NIGERIA",NA,NA,11,1,2017,8,NA
"3555",Aug 2017,"NORTH MACEDONIA",NA,NA,3,1,2017,8,NA
"3556",Aug 2017,"PAKISTAN",NA,NA,13,1,2017,8,NA
"3557",Aug 2017,"PANAMA",NA,NA,10,1,2017,8,NA
"3558",Aug 2017,"PARAGUAY",NA,NA,3,1,2017,8,NA
"3559",Aug 2017,"PERU",NA,NA,1,1,2017,8,NA
"3560",Aug 2017,"PHILIPPINES",NA,NA,14,1,2017,8,NA
"3561",Aug 2017,"POLAND",NA,NA,111,1,2017,8,NA
"3562",Aug 2017,"PORTUGAL",NA,NA,12,1,2017,8,NA
"3563",Aug 2017,"RUSSIA",NA,NA,7,1,2017,8,NA
"3564",Aug 2017,"SAUDI ARABIA",NA,NA,12,1,2017,8,NA
"3565",Aug 2017,"SIERRA LEONE",NA,NA,1,1,2017,8,NA
"3566",Aug 2017,"SINGAPORE",NA,NA,1,1,2017,8,NA
"3567",Aug 2017,"SOUTH KOREA",NA,NA,42,1,2017,8,NA
"3568",Aug 2017,"SPAIN",NA,NA,21,1,2017,8,NA
"3569",Aug 2017,"SRI LANKA",NA,NA,8,1,2017,8,NA
"3570",Aug 2017,"ST. VINCENT & GRENADINES",NA,NA,2,1,2017,8,NA
"3571",Aug 2017,"SWEDEN",NA,NA,3,1,2017,8,NA
"3572",Aug 2017,"SWITZERLAND",NA,NA,5,1,2017,8,NA
"3573",Aug 2017,"SYRIA",NA,NA,1,1,2017,8,NA
"3574",Aug 2017,"TAIWAN",NA,NA,18,1,2017,8,NA
"3575",Aug 2017,"THAILAND",NA,NA,34,1,2017,8,NA
"3576",Aug 2017,"TURKEY",NA,NA,35,1,2017,8,NA
"3577",Aug 2017,"UKRAINE",NA,NA,29,1,2017,8,NA
"3578",Aug 2017,"UNITED ARAB EMIRATES",NA,NA,5,1,2017,8,NA
"3579",Aug 2017,"UNITED KINGDOM",NA,NA,58,1,2017,8,NA
"3580",Aug 2017,"UNITED STATES",NA,NA,28,1,2017,8,NA
"3581",Aug 2017,"URUGUAY",NA,NA,93,1,2017,8,NA
"3582",Aug 2017,"UZBEKISTAN",NA,NA,1,1,2017,8,NA
"3583",Aug 2017,"VENEZUELA",NA,NA,5,1,2017,8,NA
"3584",Sep 2017,"AFGHANISTAN",NA,NA,2,1,2017,9,NA
"3585",Sep 2017,"ARGENTINA",NA,NA,9,1,2017,9,NA
"3586",Sep 2017,"AUSTRALIA",NA,NA,735,1,2017,9,NA
"3587",Sep 2017,"AUSTRIA",NA,NA,3,1,2017,9,NA
"3588",Sep 2017,"BANGLADESH",NA,NA,10,1,2017,9,NA
"3589",Sep 2017,"BELGIUM",NA,NA,11,1,2017,9,NA
"3590",Sep 2017,"BRAZIL",NA,NA,17,1,2017,9,NA
"3591",Sep 2017,"CAMEROON",NA,NA,3,1,2017,9,NA
"3592",Sep 2017,"CANADA",NA,NA,142,1,2017,9,NA
"3593",Sep 2017,"CHILE",NA,NA,16,1,2017,9,NA
"3594",Sep 2017,"COLOMBIA",NA,NA,35,1,2017,9,NA
"3595",Sep 2017,"COSTA RICA",NA,NA,27,1,2017,9,NA
"3596",Sep 2017,"CÔTE D’IVOIRE",NA,NA,20,1,2017,9,NA
"3597",Sep 2017,"CZECHIA",NA,NA,1,1,2017,9,NA
"3598",Sep 2017,"DENMARK",NA,NA,40,1,2017,9,NA
"3599",Sep 2017,"DOMINICAN REPUBLIC",NA,NA,9,1,2017,9,NA
"3600",Sep 2017,"ECUADOR",NA,NA,12,1,2017,9,NA
"3601",Sep 2017,"EGYPT",NA,NA,7,1,2017,9,NA
"3602",Sep 2017,"FINLAND",NA,NA,2,1,2017,9,NA
"3603",Sep 2017,"FRANCE",NA,NA,6,1,2017,9,NA
"3604",Sep 2017,"GERMANY",NA,NA,33,1,2017,9,NA
"3605",Sep 2017,"GHANA",NA,NA,81,1,2017,9,NA
"3606",Sep 2017,"GREECE",NA,NA,1,1,2017,9,NA
"3607",Sep 2017,"GUATEMALA",NA,NA,2,1,2017,9,NA
"3608",Sep 2017,"GUYANA",NA,NA,4,1,2017,9,NA
"3609",Sep 2017,"HONDURAS",NA,NA,3,1,2017,9,NA
"3610",Sep 2017,"HONG KONG SAR CHINA",NA,NA,13,1,2017,9,NA
"3611",Sep 2017,"ICELAND",NA,NA,2,1,2017,9,NA
"3612",Sep 2017,"INDIA",NA,NA,113,1,2017,9,NA
"3613",Sep 2017,"INDONESIA",NA,NA,18,1,2017,9,NA
"3614",Sep 2017,"IRAN",NA,NA,1,1,2017,9,NA
"3615",Sep 2017,"IRELAND",NA,NA,24,1,2017,9,NA
"3616",Sep 2017,"ISRAEL",NA,NA,6,1,2017,9,NA
"3617",Sep 2017,"ITALY",NA,NA,47,1,2017,9,NA
"3618",Sep 2017,"JAPAN",NA,NA,32,1,2017,9,NA
"3619",Sep 2017,"JORDAN",NA,NA,3,1,2017,9,NA
"3620",Sep 2017,"KAZAKHSTAN",NA,NA,1,1,2017,9,NA
"3621",Sep 2017,"MALAYSIA",NA,NA,11,1,2017,9,NA
"3622",Sep 2017,"MALI",NA,NA,3,1,2017,9,NA
"3623",Sep 2017,"MEXICO",NA,NA,225,1,2017,9,NA
"3624",Sep 2017,"MONACO",NA,NA,22,1,2017,9,NA
"3625",Sep 2017,"MOROCCO",NA,NA,1,1,2017,9,NA
"3626",Sep 2017,"MYANMAR (BURMA)",NA,NA,3,1,2017,9,NA
"3627",Sep 2017,"NEPAL",NA,NA,2,1,2017,9,NA
"3628",Sep 2017,"NETHERLANDS",NA,NA,31,1,2017,9,NA
"3629",Sep 2017,"NEW ZEALAND",NA,NA,178,1,2017,9,NA
"3630",Sep 2017,"NICARAGUA",NA,NA,17,1,2017,9,NA
"3631",Sep 2017,"NIGERIA",NA,NA,11,1,2017,9,NA
"3632",Sep 2017,"NORWAY",NA,NA,7,1,2017,9,NA
"3633",Sep 2017,"PAKISTAN",NA,NA,4,1,2017,9,NA
"3634",Sep 2017,"PARAGUAY",NA,NA,1,1,2017,9,NA
"3635",Sep 2017,"PERU",NA,NA,1,1,2017,9,NA
"3636",Sep 2017,"PHILIPPINES",NA,NA,9,1,2017,9,NA
"3637",Sep 2017,"POLAND",NA,NA,87,1,2017,9,NA
"3638",Sep 2017,"PORTUGAL",NA,NA,3,1,2017,9,NA
"3639",Sep 2017,"RUSSIA",NA,NA,12,1,2017,9,NA
"3640",Sep 2017,"SAUDI ARABIA",NA,NA,1,1,2017,9,NA
"3641",Sep 2017,"SINGAPORE",NA,NA,1,1,2017,9,NA
"3642",Sep 2017,"SLOVAKIA",NA,NA,5,1,2017,9,NA
"3643",Sep 2017,"SOUTH AFRICA",NA,NA,5,1,2017,9,NA
"3644",Sep 2017,"SOUTH KOREA",NA,NA,28,1,2017,9,NA
"3645",Sep 2017,"SPAIN",NA,NA,32,1,2017,9,NA
"3646",Sep 2017,"SRI LANKA",NA,NA,11,1,2017,9,NA
"3647",Sep 2017,"SWEDEN",NA,NA,2,1,2017,9,NA
"3648",Sep 2017,"SWITZERLAND",NA,NA,3,1,2017,9,NA
"3649",Sep 2017,"TAIWAN",NA,NA,16,1,2017,9,NA
"3650",Sep 2017,"THAILAND",NA,NA,16,1,2017,9,NA
"3651",Sep 2017,"TRINIDAD & TOBAGO",NA,NA,1,1,2017,9,NA
"3652",Sep 2017,"TURKEY",NA,NA,9,1,2017,9,NA
"3653",Sep 2017,"UKRAINE",NA,NA,16,1,2017,9,NA
"3654",Sep 2017,"UNITED ARAB EMIRATES",NA,NA,3,1,2017,9,NA
"3655",Sep 2017,"UNITED KINGDOM",NA,NA,55,1,2017,9,NA
"3656",Sep 2017,"UNITED STATES",NA,NA,49,1,2017,9,NA
"3657",Sep 2017,"URUGUAY",NA,NA,48,1,2017,9,NA
"3658",Sep 2017,"VENEZUELA",NA,NA,1,1,2017,9,NA
"3659",Oct 2017,"ARGENTINA",NA,NA,5,1,2017,10,NA
"3660",Oct 2017,"AUSTRALIA",NA,NA,786,1,2017,10,NA
"3661",Oct 2017,"AUSTRIA",NA,NA,3,1,2017,10,NA
"3662",Oct 2017,"BAHAMAS",NA,NA,10,1,2017,10,NA
"3663",Oct 2017,"BANGLADESH",NA,NA,6,1,2017,10,NA
"3664",Oct 2017,"BELGIUM",NA,NA,1,1,2017,10,NA
"3665",Oct 2017,"BRAZIL",NA,NA,38,1,2017,10,NA
"3666",Oct 2017,"CAMEROON",NA,NA,9,1,2017,10,NA
"3667",Oct 2017,"CANADA",NA,NA,131,1,2017,10,NA
"3668",Oct 2017,"CHILE",NA,NA,39,1,2017,10,NA
"3669",Oct 2017,"COLOMBIA",NA,NA,39,1,2017,10,NA
"3670",Oct 2017,"COSTA RICA",NA,NA,8,1,2017,10,NA
"3671",Oct 2017,"CÔTE D’IVOIRE",NA,NA,5,1,2017,10,NA
"3672",Oct 2017,"CZECHIA",NA,NA,1,1,2017,10,NA
"3673",Oct 2017,"DENMARK",NA,NA,29,1,2017,10,NA
"3674",Oct 2017,"DOMINICAN REPUBLIC",NA,NA,22,1,2017,10,NA
"3675",Oct 2017,"ECUADOR",NA,NA,1,1,2017,10,NA
"3676",Oct 2017,"EGYPT",NA,NA,1,1,2017,10,NA
"3677",Oct 2017,"EL SALVADOR",NA,NA,1,1,2017,10,NA
"3678",Oct 2017,"FRANCE",NA,NA,9,1,2017,10,NA
"3679",Oct 2017,"GAMBIA",NA,NA,2,1,2017,10,NA
"3680",Oct 2017,"GERMANY",NA,NA,25,1,2017,10,NA
"3681",Oct 2017,"GHANA",NA,NA,12,1,2017,10,NA
"3682",Oct 2017,"GUATEMALA",NA,NA,8,1,2017,10,NA
"3683",Oct 2017,"GUYANA",NA,NA,7,1,2017,10,NA
"3684",Oct 2017,"HAITI",NA,NA,2,1,2017,10,NA
"3685",Oct 2017,"HONDURAS",NA,NA,1,1,2017,10,NA
"3686",Oct 2017,"HONG KONG SAR CHINA",NA,NA,8,1,2017,10,NA
"3687",Oct 2017,"HUNGARY",NA,NA,5,1,2017,10,NA
"3688",Oct 2017,"INDIA",NA,NA,164,1,2017,10,NA
"3689",Oct 2017,"IRELAND",NA,NA,5,1,2017,10,NA
"3690",Oct 2017,"ISRAEL",NA,NA,14,1,2017,10,NA
"3691",Oct 2017,"ITALY",NA,NA,135,1,2017,10,NA
"3692",Oct 2017,"JAPAN",NA,NA,43,1,2017,10,NA
"3693",Oct 2017,"JORDAN",NA,NA,3,1,2017,10,NA
"3694",Oct 2017,"KENYA",NA,NA,2,1,2017,10,NA
"3695",Oct 2017,"LATVIA",NA,NA,1,1,2017,10,NA
"3696",Oct 2017,"LEBANON",NA,NA,2,1,2017,10,NA
"3697",Oct 2017,"LIBERIA",NA,NA,1,1,2017,10,NA
"3698",Oct 2017,"LITHUANIA",NA,NA,16,1,2017,10,NA
"3699",Oct 2017,"MALAYSIA",NA,NA,6,1,2017,10,NA
"3700",Oct 2017,"MALI",NA,NA,1,1,2017,10,NA
"3701",Oct 2017,"MEXICO",NA,NA,263,1,2017,10,NA
"3702",Oct 2017,"MYANMAR (BURMA)",NA,NA,8,1,2017,10,NA
"3703",Oct 2017,"NETHERLANDS",NA,NA,17,1,2017,10,NA
"3704",Oct 2017,"NEW ZEALAND",NA,NA,161,1,2017,10,NA
"3705",Oct 2017,"NICARAGUA",NA,NA,10,1,2017,10,NA
"3706",Oct 2017,"NIGERIA",NA,NA,4,1,2017,10,NA
"3707",Oct 2017,"PAKISTAN",NA,NA,10,1,2017,10,NA
"3708",Oct 2017,"PARAGUAY",NA,NA,1,1,2017,10,NA
"3709",Oct 2017,"PERU",NA,NA,2,1,2017,10,NA
"3710",Oct 2017,"PHILIPPINES",NA,NA,11,1,2017,10,NA
"3711",Oct 2017,"POLAND",NA,NA,84,1,2017,10,NA
"3712",Oct 2017,"PORTUGAL",NA,NA,3,1,2017,10,NA
"3713",Oct 2017,"ROMANIA",NA,NA,1,1,2017,10,NA
"3714",Oct 2017,"RUSSIA",NA,NA,2,1,2017,10,NA
"3715",Oct 2017,"SIERRA LEONE",NA,NA,1,1,2017,10,NA
"3716",Oct 2017,"SINGAPORE",NA,NA,1,1,2017,10,NA
"3717",Oct 2017,"SLOVENIA",NA,NA,1,1,2017,10,NA
"3718",Oct 2017,"SOUTH AFRICA",NA,NA,1,1,2017,10,NA
"3719",Oct 2017,"SOUTH KOREA",NA,NA,22,1,2017,10,NA
"3720",Oct 2017,"SPAIN",NA,NA,19,1,2017,10,NA
"3721",Oct 2017,"SURINAME",NA,NA,1,1,2017,10,NA
"3722",Oct 2017,"SWEDEN",NA,NA,1,1,2017,10,NA
"3723",Oct 2017,"SWITZERLAND",NA,NA,5,1,2017,10,NA
"3724",Oct 2017,"TAIWAN",NA,NA,7,1,2017,10,NA
"3725",Oct 2017,"THAILAND",NA,NA,14,1,2017,10,NA
"3726",Oct 2017,"TURKEY",NA,NA,9,1,2017,10,NA
"3727",Oct 2017,"UKRAINE",NA,NA,1,1,2017,10,NA
"3728",Oct 2017,"UNITED ARAB EMIRATES",NA,NA,7,1,2017,10,NA
"3729",Oct 2017,"UNITED KINGDOM",NA,NA,21,1,2017,10,NA
